Make,Model,Vehicle Class,Body Type,Seats,Fuel Type,Battery Capacity (kWh),Electric Range (km),City MPG,Highway MPG,Combined MPG,CO2 Emissions (g/km),Drive Type,Footprint
Hyundai,Ioniq 5 Standard range,Small SUV 2WD,SUV,5,Electricity,63.0738,394.2883,131.0,100.0,115.0,0.0,"2-Wheel Drive, Rear",
Hyundai,Ioniq 5 Standard range,Small SUV 2WD,SUV,5,Electricity,63.0738,394.2883,26.0,34.0,29.0,0.0,"2-Wheel Drive, Rear",
Hyundai,Ioniq 6 Standard Range,Midsize Cars,Car,5,Electricity,53.376,386.2416,151.0,120.0,135.0,0.0,"2-Wheel Drive, Rear",
Hyundai,Ioniq 6 Standard Range,Midsize Cars,Car,5,Electricity,53.376,386.2416,22.0,28.0,25.0,0.0,"2-Wheel Drive, Rear",
Hyundai,IONIQ 6 RWD (18'' Wheels),Midsize Cars,Car,5,Electricity,77.50640000000001,550.39428,144.0,120.0,132.0,0.0,"2-Wheel Drive, Rear",
Hyundai,IONIQ 6 RWD (18'' Wheels),Midsize Cars,Car,5,Electricity,77.50640000000001,550.39428,23.0,28.0,26.0,0.0,"2-Wheel Drive, Rear",
Hyundai,IONIQ 6 RWD (20'' Wheels),Midsize Cars,Car,5,Electricity,77.50640000000001,468.31794,123.0,100.0,111.0,0.0,"2-Wheel Drive, Rear",
Hyundai,IONIQ 6 RWD (20'' Wheels),Midsize Cars,Car,5,Electricity,77.50640000000001,468.31794,27.0,34.0,30.0,0.0,"2-Wheel Drive, Rear",
Hyundai,IONIQ 6 AWD (18'' Wheels),Midsize Cars,Car,5,Electricity,77.50640000000001,508.55144,130.0,111.0,121.0,0.0,All Wheel Drive,
Hyundai,IONIQ 6 AWD (18'' Wheels),Midsize Cars,Car,5,Electricity,77.50640000000001,508.55144,26.0,30.0,28.0,0.0,All Wheel Drive,
Hyundai,IONIQ6 AWD (20'' Wheels),Midsize Cars,Car,5,Electricity,77.50640000000001,434.5218,111.0,94.0,103.0,0.0,All Wheel Drive,
Hyundai,IONIQ6 AWD (20'' Wheels),Midsize Cars,Car,5,Electricity,77.50640000000001,434.5218,31.0,36.0,33.0,0.0,All Wheel Drive,
Hyundai,Kona Electric Standard Range,Small SUV 2WD,SUV,5,Electricity,48.4812,321.868,131.0,105.0,118.0,0.0,"2-Wheel Drive, Front",
Hyundai,Kona Electric Standard Range,Small SUV 2WD,SUV,5,Electricity,48.4812,321.868,26.0,32.0,29.0,0.0,"2-Wheel Drive, Front",
Hyundai,Kona Electric (17inch Wheels),Small SUV 2WD,SUV,5,Electricity,64.7622,420.03774,129.0,103.0,116.0,0.0,"2-Wheel Drive, Front",
Hyundai,Kona Electric (17inch Wheels),Small SUV 2WD,SUV,5,Electricity,64.7622,420.03774,26.0,33.0,29.0,0.0,"2-Wheel Drive, Front",
Hyundai,Ioniq 5 N,Small SUV 4WD,SUV,5,Electricity,84.0582,355.66414,84.0,72.0,78.0,0.0,All Wheel Drive,
Hyundai,Ioniq 5 N,Small SUV 4WD,SUV,5,Electricity,84.0582,355.66414,40.0,47.0,43.0,0.0,All Wheel Drive,
Hyundai,Kona Electric (19inch Wheels),Small SUV 2WD,SUV,5,Electricity,64.7622,370.1482,113.0,93.0,103.0,0.0,"2-Wheel Drive, Front",
Hyundai,Kona Electric (19inch Wheels),Small SUV 2WD,SUV,5,Electricity,64.7622,370.1482,28.0,34.0,31.0,0.0,"2-Wheel Drive, Front",
Hyundai,Ioniq 5 Robo taxi,Small SUV 2WD,SUV,5,Electricity,77.50640000000001,270.36912,73.0,69.0,71.0,0.0,"2-Wheel Drive, Rear",
Hyundai,Ioniq 5 Robo taxi,Small SUV 2WD,SUV,5,Electricity,77.50640000000001,270.36912,46.0,49.0,48.0,0.0,"2-Wheel Drive, Rear",
Hyundai,Ioniq 5 AWD XRT,Small SUV 4WD,SUV,5,Electricity,84.0582,416.81906,103.0,85.0,94.0,0.0,All Wheel Drive,
Hyundai,Ioniq 5 AWD XRT,Small SUV 4WD,SUV,5,Electricity,84.0582,416.81906,33.0,40.0,36.0,0.0,All Wheel Drive,
Hyundai,Ioniq 5 AWD (20inch Wheels),Small SUV 4WD,SUV,5,Electricity,84.0582,432.91246,108.0,88.0,98.0,0.0,All Wheel Drive,
Hyundai,Ioniq 5 AWD (20inch Wheels),Small SUV 4WD,SUV,5,Electricity,84.0582,432.91246,31.0,39.0,34.0,0.0,All Wheel Drive,
Fca Us Llc,Wagoneer S AWD (Falken tire),Standard SUV 4WD,SUV,5,Electricity,115.804,473.14596,100.0,85.0,93.0,0.0,All Wheel Drive,
Fca Us Llc,Wagoneer S AWD (Falken tire),Standard SUV 4WD,SUV,5,Electricity,115.804,473.14596,34.0,39.0,36.0,0.0,All Wheel Drive,
Fca Us Llc,Wagoneer S AWD (Pirelli tire),Standard SUV 4WD,SUV,5,Electricity,115.804,421.64708,90.0,76.0,83.0,0.0,All Wheel Drive,
Fca Us Llc,Wagoneer S AWD (Pirelli tire),Standard SUV 4WD,SUV,5,Electricity,115.804,421.64708,38.0,44.0,41.0,0.0,All Wheel Drive,
Kia,Niro Electric,Small SUV 2WD,SUV,5,Electricity,64.7622,407.16302,126.0,101.0,113.0,0.0,"2-Wheel Drive, Front",
Kia,Niro Electric,Small SUV 2WD,SUV,5,Electricity,64.7622,407.16302,27.0,33.0,30.0,0.0,"2-Wheel Drive, Front",
Kia,EV6 AWD GT,Small SUV 4WD,SUV,5,Electricity,84.0582,371.75754,87.0,79.0,83.0,0.0,All Wheel Drive,
Kia,EV6 AWD GT,Small SUV 4WD,SUV,5,Electricity,84.0582,371.75754,38.0,42.0,40.0,0.0,All Wheel Drive,
Kia,EV6 Long Range AWD (19'' Wheels),Small SUV 4WD,SUV,5,Electricity,84.0582,474.7553,117.0,95.0,106.0,0.0,All Wheel Drive,
Kia,EV6 Long Range AWD (19'' Wheels),Small SUV 4WD,SUV,5,Electricity,84.0582,474.7553,29.0,35.0,32.0,0.0,All Wheel Drive,
Kia,EV6 Long Range AWD (20'' Wheels),Small SUV 4WD,SUV,5,Electricity,84.0582,434.5218,106.0,89.0,97.0,0.0,All Wheel Drive,
Kia,EV6 Long Range AWD (20'' Wheels),Small SUV 4WD,SUV,5,Electricity,84.0582,434.5218,32.0,38.0,35.0,0.0,All Wheel Drive,
Kia,EV6 Standard Range RWD,Small SUV 2WD,SUV,5,Electricity,63.0738,381.41358,128.0,103.0,115.0,0.0,"2-Wheel Drive, Rear",
Kia,EV6 Standard Range RWD,Small SUV 2WD,SUV,5,Electricity,63.0738,381.41358,26.0,33.0,29.0,0.0,"2-Wheel Drive, Rear",
Kia,EV6 Long Range RWD,Small SUV 2WD,SUV,5,Electricity,84.0582,513.37946,128.0,101.0,114.0,0.0,"2-Wheel Drive, Rear",
Kia,EV6 Long Range RWD,Small SUV 2WD,SUV,5,Electricity,84.0582,513.37946,26.0,33.0,30.0,0.0,"2-Wheel Drive, Rear",
Kia,EV9 Standard Range RWD,Standard SUV 2WD,SUV,7,Electricity,76.2192,370.1482,99.0,77.0,88.0,0.0,"2-Wheel Drive, Rear",
Kia,EV9 Standard Range RWD,Standard SUV 2WD,SUV,7,Electricity,76.2192,370.1482,34.0,44.0,38.0,0.0,"2-Wheel Drive, Rear",
Kia,EV9 Long Range RWD,Standard SUV 2WD,SUV,7,Electricity,99.8568,489.23936,100.0,78.0,89.0,0.0,"2-Wheel Drive, Rear",
Kia,EV9 Long Range RWD,Standard SUV 2WD,SUV,7,Electricity,99.8568,489.23936,34.0,43.0,38.0,0.0,"2-Wheel Drive, Rear",
Kia,EV9 Long Range AWD,Standard SUV 4WD,SUV,7,Electricity,99.8568,450.6152,91.0,75.0,83.0,0.0,All Wheel Drive,
Kia,EV9 Long Range AWD,Standard SUV 4WD,SUV,7,Electricity,99.8568,450.6152,37.0,45.0,41.0,0.0,All Wheel Drive,
Kia,EV9 Long Range AWD GT-Line,Standard SUV 4WD,SUV,7,Electricity,99.8568,434.5218,88.0,72.0,80.0,0.0,All Wheel Drive,
Kia,EV9 Long Range AWD GT-Line,Standard SUV 4WD,SUV,7,Electricity,99.8568,434.5218,38.0,47.0,42.0,0.0,All Wheel Drive,
Toyota,RZ 300e (18inch Wheels),Small SUV 2WD,SUV,5,Electricity,72.775,428.08444,137.0,112.0,125.0,0.0,"2-Wheel Drive, Front",
Toyota,RZ 300e (18inch Wheels),Small SUV 2WD,SUV,5,Electricity,72.775,428.08444,24.0,30.0,27.0,0.0,"2-Wheel Drive, Front",
Toyota,RZ 450e AWD (18inch Wheels),Small SUV 4WD,SUV,5,Electricity,71.355,354.0548,115.0,98.0,107.0,0.0,All Wheel Drive,
Toyota,RZ 450e AWD (18inch Wheels),Small SUV 4WD,SUV,5,Electricity,71.355,354.0548,29.0,34.0,31.0,0.0,All Wheel Drive,
Toyota,RZ 300e (20inch Wheels),Small SUV 2WD,SUV,5,Electricity,72.775,360.49216,114.0,96.0,105.0,0.0,"2-Wheel Drive, Front",
Toyota,RZ 300e (20inch Wheels),Small SUV 2WD,SUV,5,Electricity,72.775,360.49216,29.0,35.0,31.0,0.0,"2-Wheel Drive, Front",
Toyota,RZ 450e AWD (20inch Wheels),Small SUV 4WD,SUV,5,Electricity,71.355,315.43064,102.0,87.0,95.0,0.0,All Wheel Drive,
Toyota,RZ 450e AWD (20inch Wheels),Small SUV 4WD,SUV,5,Electricity,71.355,315.43064,32.0,38.0,35.0,0.0,All Wheel Drive,
"Lucid Usa, Inc","Air G Touring XR AWD w/19"" wheels",Large Cars,Car,5,Electricity,116.8,823.98208,129.0,126.0,128.0,0.0,All Wheel Drive,
"Lucid Usa, Inc","Air G Touring XR AWD w/19"" wheels",Large Cars,Car,5,Electricity,116.8,823.98208,26.0,27.0,26.0,0.0,All Wheel Drive,
"Lucid Usa, Inc","Air G Touring XR AWD w/20"" wheels",Large Cars,Car,5,Electricity,116.8,772.4832,122.0,117.0,120.0,0.0,All Wheel Drive,
"Lucid Usa, Inc","Air G Touring XR AWD w/20"" wheels",Large Cars,Car,5,Electricity,116.8,772.4832,28.0,29.0,28.0,0.0,All Wheel Drive,
"Lucid Usa, Inc","Air G Touring XR AWD w/21"" wheels",Large Cars,Car,5,Electricity,116.8,717.76564,114.0,109.0,112.0,0.0,All Wheel Drive,
"Lucid Usa, Inc","Air G Touring XR AWD w/21"" wheels",Large Cars,Car,5,Electricity,116.8,717.76564,30.0,31.0,30.0,0.0,All Wheel Drive,
"Lucid Usa, Inc","Air Touring AWD w/19"" wheels",Large Cars,Car,5,Electricity,116.8,653.39204,133.0,130.0,132.0,0.0,All Wheel Drive,
"Lucid Usa, Inc","Air Touring AWD w/19"" wheels",Large Cars,Car,5,Electricity,116.8,653.39204,25.0,26.0,26.0,0.0,All Wheel Drive,
"Lucid Usa, Inc","Air Touring AWD w/20"" wheels",Large Cars,Car,5,Electricity,116.8,606.72118,124.0,119.0,121.0,0.0,All Wheel Drive,
"Lucid Usa, Inc","Air Touring AWD w/20"" wheels",Large Cars,Car,5,Electricity,116.8,606.72118,27.0,28.0,28.0,0.0,All Wheel Drive,
"Lucid Usa, Inc","Air Touring AWD w/21"" wheels",Large Cars,Car,5,Electricity,116.8,580.97174,119.0,113.0,116.0,0.0,All Wheel Drive,
"Lucid Usa, Inc","Air Touring AWD w/21"" wheels",Large Cars,Car,5,Electricity,116.8,580.97174,28.0,30.0,29.0,0.0,All Wheel Drive,
"Lucid Usa, Inc","Air Pure RWD w/19"" wheels",Large Cars,Car,5,Electricity,84.1,675.9228,149.0,142.0,146.0,0.0,"2-Wheel Drive, Rear",
"Lucid Usa, Inc","Air Pure RWD w/19"" wheels",Large Cars,Car,5,Electricity,84.1,675.9228,23.0,24.0,23.0,0.0,"2-Wheel Drive, Rear",
"Lucid Usa, Inc","Air Pure RWD w/20"" wheels",Large Cars,Car,5,Electricity,84.1,598.67448,132.0,125.0,129.0,0.0,"2-Wheel Drive, Rear",
"Lucid Usa, Inc","Air Pure RWD w/20"" wheels",Large Cars,Car,5,Electricity,84.1,598.67448,25.0,27.0,26.0,0.0,"2-Wheel Drive, Rear",
"Lucid Usa, Inc",Air Sapphire AWD,Large Cars,Car,5,Electricity,116.8,687.18818,108.0,101.0,105.0,0.0,All Wheel Drive,
"Lucid Usa, Inc",Air Sapphire AWD,Large Cars,Car,5,Electricity,116.8,687.18818,31.0,33.0,32.0,0.0,All Wheel Drive,
"Lucid Usa, Inc","Air G Touring XR AWD w/19"" wheels",Large Cars,Car,5,Electricity,116.8,823.98208,129.0,126.0,128.0,0.0,All Wheel Drive,
"Lucid Usa, Inc","Air G Touring XR AWD w/19"" wheels",Large Cars,Car,5,Electricity,116.8,823.98208,26.0,27.0,26.0,0.0,All Wheel Drive,
"Lucid Usa, Inc","Air G Touring XR AWD w/20"" wheels",Large Cars,Car,5,Electricity,116.8,772.4832,122.0,117.0,120.0,0.0,All Wheel Drive,
"Lucid Usa, Inc","Air G Touring XR AWD w/20"" wheels",Large Cars,Car,5,Electricity,116.8,772.4832,28.0,29.0,28.0,0.0,All Wheel Drive,
"Lucid Usa, Inc","Air G Touring XR AWD w/21"" wheels",Large Cars,Car,5,Electricity,116.8,717.76564,114.0,109.0,112.0,0.0,All Wheel Drive,
"Lucid Usa, Inc","Air G Touring XR AWD w/21"" wheels",Large Cars,Car,5,Electricity,116.8,717.76564,30.0,31.0,30.0,0.0,All Wheel Drive,
"Lucid Usa, Inc","Air Touring AWD w/19"" wheels",Large Cars,Car,5,Electricity,116.8,653.39204,133.0,130.0,132.0,0.0,All Wheel Drive,
"Lucid Usa, Inc","Air Touring AWD w/19"" wheels",Large Cars,Car,5,Electricity,116.8,653.39204,25.0,26.0,26.0,0.0,All Wheel Drive,
"Lucid Usa, Inc","Air Touring AWD w/20"" wheels",Large Cars,Car,5,Electricity,116.8,606.72118,124.0,119.0,121.0,0.0,All Wheel Drive,
"Lucid Usa, Inc","Air Touring AWD w/20"" wheels",Large Cars,Car,5,Electricity,116.8,606.72118,27.0,28.0,28.0,0.0,All Wheel Drive,
"Lucid Usa, Inc","Air Touring AWD w/21"" wheels",Large Cars,Car,5,Electricity,116.8,580.97174,119.0,113.0,116.0,0.0,All Wheel Drive,
"Lucid Usa, Inc","Air Touring AWD w/21"" wheels",Large Cars,Car,5,Electricity,116.8,580.97174,28.0,30.0,29.0,0.0,All Wheel Drive,
"Lucid Usa, Inc",Air Sapphire AWD,Large Cars,Car,5,Electricity,116.8,687.18818,108.0,101.0,105.0,0.0,All Wheel Drive,
"Lucid Usa, Inc",Air Sapphire AWD,Large Cars,Car,5,Electricity,116.8,687.18818,31.0,33.0,32.0,0.0,All Wheel Drive,
"Lucid Usa, Inc",Gravity GT w/20F21R wheels (2R),Standard SUV 4WD,SUV,7,Electricity,123.12,724.203,113.0,103.0,108.0,0.0,All Wheel Drive,
"Lucid Usa, Inc",Gravity GT w/20F21R wheels (2R),Standard SUV 4WD,SUV,7,Electricity,123.12,724.203,30.0,33.0,31.0,0.0,All Wheel Drive,
"Lucid Usa, Inc",Gravity GT w/21F22R wheels (2R),Standard SUV 4WD,SUV,7,Electricity,123.12,655.00138,102.0,94.0,98.0,0.0,All Wheel Drive,
"Lucid Usa, Inc",Gravity GT w/21F22R wheels (2R),Standard SUV 4WD,SUV,7,Electricity,123.12,655.00138,33.0,36.0,34.0,0.0,All Wheel Drive,
"Lucid Usa, Inc",Gravity GT w/22F23R wheels (2R),Standard SUV 4WD,SUV,7,Electricity,123.12,655.00138,102.0,94.0,98.0,0.0,All Wheel Drive,
"Lucid Usa, Inc",Gravity GT w/22F23R wheels (2R),Standard SUV 4WD,SUV,7,Electricity,123.12,655.00138,33.0,36.0,34.0,0.0,All Wheel Drive,
"Lucid Usa, Inc",Gravity GT w/20F21R wheels (3R),Standard SUV 4WD,SUV,7,Electricity,123.12,703.28158,108.0,100.0,104.0,0.0,All Wheel Drive,
"Lucid Usa, Inc",Gravity GT w/20F21R wheels (3R),Standard SUV 4WD,SUV,7,Electricity,123.12,703.28158,31.0,34.0,32.0,0.0,All Wheel Drive,
"Lucid Usa, Inc",Gravity GT w/21F22R wheels (3R),Standard SUV 4WD,SUV,7,Electricity,123.12,621.20524,96.0,89.0,92.0,0.0,All Wheel Drive,
"Lucid Usa, Inc",Gravity GT w/21F22R wheels (3R),Standard SUV 4WD,SUV,7,Electricity,123.12,621.20524,35.0,38.0,36.0,0.0,All Wheel Drive,
"Lucid Usa, Inc",Gravity GT w/22F23R wheels (3R),Standard SUV 4WD,SUV,7,Electricity,123.12,621.20524,96.0,89.0,92.0,0.0,All Wheel Drive,
"Lucid Usa, Inc",Gravity GT w/22F23R wheels (3R),Standard SUV 4WD,SUV,7,Electricity,123.12,621.20524,35.0,38.0,36.0,0.0,All Wheel Drive,
Maserati,"Grecale Folgore (20"" Wheel)",Small SUV 4WD,SUV,5,Electricity,57.6,394.2883,80.0,70.0,75.0,0.0,All Wheel Drive,
Maserati,"Grecale Folgore (20"" Wheel)",Small SUV 4WD,SUV,5,Electricity,57.6,394.2883,42.0,48.0,45.0,0.0,All Wheel Drive,
Maserati,"Grecale Folgore (21"" Wheel)",Small SUV 4WD,SUV,5,Electricity,57.6,331.52404,65.0,59.0,62.0,0.0,All Wheel Drive,
Maserati,"Grecale Folgore (21"" Wheel)",Small SUV 4WD,SUV,5,Electricity,57.6,331.52404,52.0,57.0,54.0,0.0,All Wheel Drive,
Maserati,Granturismo Folgore,Subcompact Cars,Car,5,Electricity,90.429,374.97622,85.0,81.0,83.0,0.0,All Wheel Drive,
Maserati,Granturismo Folgore,Subcompact Cars,Car,5,Electricity,90.429,374.97622,40.0,42.0,41.0,0.0,All Wheel Drive,
Maserati,Grancabrio Folgore,Subcompact Cars,Car,5,Electricity,90.429,368.53886,83.0,81.0,82.0,0.0,All Wheel Drive,
Maserati,Grancabrio Folgore,Subcompact Cars,Car,5,Electricity,90.429,368.53886,41.0,42.0,41.0,0.0,All Wheel Drive,
Mercedes-Benz,G 580 with EQ Technology,Standard SUV 4WD,SUV,5,Electricity,121.968,384.63226,68.0,56.0,62.0,0.0,4-Wheel Drive,
Mercedes-Benz,G 580 with EQ Technology,Standard SUV 4WD,SUV,5,Electricity,121.968,384.63226,40.0,42.0,41.0,0.0,4-Wheel Drive,
Mercedes-Benz,AMG EQS 4MATIC+,Large Cars,Car,5,Electricity,121.968,506.9421,76.0,81.0,78.0,0.0,All Wheel Drive,
Mercedes-Benz,AMG EQS 4MATIC+,Large Cars,Car,5,Electricity,121.968,506.9421,44.0,41.0,43.0,0.0,All Wheel Drive,
Mercedes-Benz,EQS 450+,Large Cars,Car,5,Electricity,121.968,627.6426,98.0,98.0,98.0,0.0,"2-Wheel Drive, Rear",
Mercedes-Benz,EQS 450+,Large Cars,Car,5,Electricity,121.968,627.6426,34.0,34.0,34.0,0.0,"2-Wheel Drive, Rear",
Mercedes-Benz,EQS 580 4MATIC,Large Cars,Car,5,Electricity,121.968,597.06514,93.0,93.0,93.0,0.0,All Wheel Drive,
Mercedes-Benz,EQS 580 4MATIC,Large Cars,Car,5,Electricity,121.968,597.06514,36.0,36.0,36.0,0.0,All Wheel Drive,
Mercedes-Benz,EQS 450+ (SUV),Standard SUV 2WD,SUV,5,Electricity,121.968,519.81682,84.0,79.0,82.0,0.0,"2-Wheel Drive, Rear",
Mercedes-Benz,EQS 450+ (SUV),Standard SUV 2WD,SUV,5,Electricity,121.968,519.81682,40.0,42.0,42.0,0.0,"2-Wheel Drive, Rear",
Mercedes-Benz,EQS 450 4MATIC,Large Cars,Car,5,Electricity,121.968,590.62778,91.0,93.0,92.0,0.0,All Wheel Drive,
Mercedes-Benz,EQS 450 4MATIC,Large Cars,Car,5,Electricity,121.968,590.62778,36.0,35.0,36.0,0.0,All Wheel Drive,
Mercedes-Benz,EQB 250+,Small SUV 2WD,SUV,5,Electricity,72.225,403.94434,114.0,100.0,107.0,0.0,"2-Wheel Drive, Front",
Mercedes-Benz,EQB 250+,Small SUV 2WD,SUV,5,Electricity,72.225,403.94434,30.0,34.0,31.0,0.0,"2-Wheel Drive, Front",
Mercedes-Benz,EQB 300 4MATIC,Small SUV 4WD,SUV,5,Electricity,72.225,329.9147,89.0,85.0,87.0,0.0,All Wheel Drive,
Mercedes-Benz,EQB 300 4MATIC,Small SUV 4WD,SUV,5,Electricity,72.225,329.9147,38.0,40.0,39.0,0.0,All Wheel Drive,
Mercedes-Benz,EQB 350 4MATIC,Small SUV 4WD,SUV,5,Electricity,72.225,333.13338,89.0,85.0,87.0,0.0,All Wheel Drive,
Mercedes-Benz,EQB 350 4MATIC,Small SUV 4WD,SUV,5,Electricity,72.225,333.13338,38.0,40.0,39.0,0.0,All Wheel Drive,
Mercedes-Benz,AMG EQE 4MATIC+,Midsize Cars,Car,5,Electricity,95.776,354.0548,69.0,71.0,70.0,0.0,All Wheel Drive,
Mercedes-Benz,AMG EQE 4MATIC+,Midsize Cars,Car,5,Electricity,95.776,354.0548,48.0,47.0,47.0,0.0,All Wheel Drive,
Mercedes-Benz,EQE 350+,Midsize Cars,Car,5,Electricity,101.64,495.67672,94.0,94.0,94.0,0.0,"2-Wheel Drive, Rear",
Mercedes-Benz,EQE 350+,Midsize Cars,Car,5,Electricity,101.64,495.67672,36.0,36.0,36.0,0.0,"2-Wheel Drive, Rear",
Mercedes-Benz,EQE 350 4MATIC,Midsize Cars,Car,5,Electricity,95.776,429.69378,87.0,85.0,86.0,0.0,All Wheel Drive,
Mercedes-Benz,EQE 350 4MATIC,Midsize Cars,Car,5,Electricity,95.776,429.69378,38.0,39.0,38.0,0.0,All Wheel Drive,
Mercedes-Benz,EQE 500 4MATIC,Midsize Cars,Car,5,Electricity,95.776,428.08444,85.0,84.0,85.0,0.0,All Wheel Drive,
Mercedes-Benz,EQE 500 4MATIC,Midsize Cars,Car,5,Electricity,95.776,428.08444,38.0,39.0,39.0,0.0,All Wheel Drive,
Mercedes-Benz,EQE 350+ (SUV),Midsize Station Wagons,Wagon,5,Electricity,101.64,486.02068,98.0,87.0,93.0,0.0,"2-Wheel Drive, Rear",
Mercedes-Benz,EQE 350+ (SUV),Midsize Station Wagons,Wagon,5,Electricity,101.64,486.02068,34.0,38.0,36.0,0.0,"2-Wheel Drive, Rear",
Mercedes-Benz,EQE 350 4MATIC (SUV),Midsize Station Wagons,Wagon,5,Electricity,95.776,407.16302,84.0,78.0,81.0,0.0,All Wheel Drive,
Mercedes-Benz,EQE 350 4MATIC (SUV),Midsize Station Wagons,Wagon,5,Electricity,95.776,407.16302,39.0,42.0,40.0,0.0,All Wheel Drive,
Mercedes-Benz,EQS 450 4MATIC (SUV),Standard SUV 4WD,SUV,5,Electricity,121.968,502.11408,80.0,78.0,79.0,0.0,All Wheel Drive,
Mercedes-Benz,EQS 450 4MATIC (SUV),Standard SUV 4WD,SUV,5,Electricity,121.968,502.11408,42.0,43.0,42.0,0.0,All Wheel Drive,
Mercedes-Benz,EQS 580 4MATIC (SUV),Standard SUV 4WD,SUV,5,Electricity,121.968,510.16078,82.0,78.0,80.0,0.0,All Wheel Drive,
Mercedes-Benz,EQS 580 4MATIC (SUV),Standard SUV 4WD,SUV,5,Electricity,121.968,510.16078,40.0,42.0,41.0,0.0,All Wheel Drive,
Mercedes-Benz,EQE 500 4MATIC (SUV),Midsize Station Wagons,Wagon,5,Electricity,95.776,424.86576,83.0,78.0,81.0,0.0,All Wheel Drive,
Mercedes-Benz,EQE 500 4MATIC (SUV),Midsize Station Wagons,Wagon,5,Electricity,95.776,424.86576,40.0,43.0,41.0,0.0,All Wheel Drive,
Mercedes-Benz,EQS 680 4MATIC Maybach (SUV),Standard SUV 4WD,SUV,5,Electricity,121.968,486.02068,76.0,76.0,76.0,0.0,All Wheel Drive,
Mercedes-Benz,EQS 680 4MATIC Maybach (SUV),Standard SUV 4WD,SUV,5,Electricity,121.968,486.02068,44.0,43.0,44.0,0.0,All Wheel Drive,
Mercedes-Benz,AMG EQE 4MATIC+ (SUV),Midsize Station Wagons,Wagon,5,Electricity,95.776,370.1482,76.0,72.0,74.0,0.0,All Wheel Drive,
Mercedes-Benz,AMG EQE 4MATIC+ (SUV),Midsize Station Wagons,Wagon,5,Electricity,95.776,370.1482,44.0,47.0,46.0,0.0,All Wheel Drive,
Bmw,Countryman SE ALL4 (18'' Wheels),Small SUV 4WD,SUV,5,Electricity,66.352,341.18008,99.0,94.0,96.0,0.0,All Wheel Drive,
Bmw,Countryman SE ALL4 (18'' Wheels),Small SUV 4WD,SUV,5,Electricity,66.352,341.18008,34.0,36.0,35.0,0.0,All Wheel Drive,
Bmw,Countryman SE ALL4 (19'' Wheels),Small SUV 4WD,SUV,5,Electricity,66.352,328.30536,94.0,88.0,91.0,0.0,All Wheel Drive,
Bmw,Countryman SE ALL4 (19'' Wheels),Small SUV 4WD,SUV,5,Electricity,66.352,328.30536,36.0,38.0,37.0,0.0,All Wheel Drive,
Nissan,ARIYA ENGAGE+/EVOLVE+ e-4ORCE 87kWh,Small SUV 4WD,SUV,5,Electricity,90.816,437.74048,97.0,86.0,92.0,0.0,All Wheel Drive,
Nissan,ARIYA ENGAGE+/EVOLVE+ e-4ORCE 87kWh,Small SUV 4WD,SUV,5,Electricity,90.816,437.74048,35.0,39.0,37.0,0.0,All Wheel Drive,
Nissan,ARIYA PLATINUM+ e-4ORCE 87kWh 19in. Wheels,Small SUV 4WD,SUV,5,Electricity,90.816,429.69378,93.0,87.0,90.0,0.0,All Wheel Drive,
Nissan,ARIYA PLATINUM+ e-4ORCE 87kWh 19in. Wheels,Small SUV 4WD,SUV,5,Electricity,90.816,429.69378,36.0,39.0,37.0,0.0,All Wheel Drive,
Nissan,ARIYA PLATINUM+ e-4ORCE 87kWh 20in. Wheels,Small SUV 4WD,SUV,5,Electricity,90.816,413.60038,89.0,84.0,87.0,0.0,All Wheel Drive,
Nissan,ARIYA PLATINUM+ e-4ORCE 87kWh 20in. Wheels,Small SUV 4WD,SUV,5,Electricity,90.816,413.60038,38.0,40.0,39.0,0.0,All Wheel Drive,
Nissan,ARIYA EVOLVE+ FWD 87kWh,Small SUV 2WD,SUV,5,Electricity,90.816,465.09926,105.0,91.0,98.0,0.0,"2-Wheel Drive, Front",
Nissan,ARIYA EVOLVE+ FWD 87kWh,Small SUV 2WD,SUV,5,Electricity,90.816,465.09926,32.0,37.0,34.0,0.0,"2-Wheel Drive, Front",
Nissan,ARIYA FWD 63kWh,Small SUV 2WD,SUV,5,Electricity,65.824,347.61744,109.0,94.0,101.0,0.0,"2-Wheel Drive, Front",
Nissan,ARIYA FWD 63kWh,Small SUV 2WD,SUV,5,Electricity,65.824,347.61744,31.0,36.0,33.0,0.0,"2-Wheel Drive, Front",
Nissan,ARIYA e-4ORCE 63kWh,Small SUV 4WD,SUV,5,Electricity,65.824,329.9147,101.0,89.0,95.0,0.0,All Wheel Drive,
Nissan,ARIYA e-4ORCE 63kWh,Small SUV 4WD,SUV,5,Electricity,65.824,329.9147,33.0,38.0,35.0,0.0,All Wheel Drive,
Nissan,LEAF,Midsize Cars,Car,5,Electricity,40.25,239.79166,123.0,99.0,111.0,0.0,"2-Wheel Drive, Front",
Nissan,LEAF,Midsize Cars,Car,5,Electricity,40.25,239.79166,27.0,34.0,30.0,0.0,"2-Wheel Drive, Front",
Nissan,LEAF,Midsize Cars,Car,5,Electricity,60.55,341.18008,121.0,98.0,109.0,0.0,"2-Wheel Drive, Front",
Nissan,LEAF,Midsize Cars,Car,5,Electricity,60.55,341.18008,28.0,34.0,31.0,0.0,"2-Wheel Drive, Front",
Volvo,Polestar 2 Dual Motor (19 Inch Wheels),Midsize Cars,Car,5,Electricity,81.608,447.39652,105.0,95.0,101.0,0.0,All Wheel Drive,
